label,K2HPO4_(mM),KH2PO4_(mM),Na2HPO4_(mM),Glucose_(mM),(NH4)2SO4_(mM),NH4Cl_(mM),Alanine_(mM),Arginine/HCl_(mM),Asparagine/H2O_(mM),AsparticAcid_(mM),Cystine/HCl/H2O_(mM),GlutamicAcid/HCl_(mM),Glutamine_(mM),Glycine_(mM),Histidine/HCl/H2O_(mM),Isoleucine_(mM),Leucine_(mM),Lysine/HCl_(mM),Methionine_(mM),Phenylalanine_(mM),Proline_(mM),Serine_(mM),Threonine_(mM),Tryptophan_(mM),Tyrosine_(mM),Valine_(mM),KCl_(mM),NaCl_(mM),MgSO4/7H2O_(mM),MgCl2/6H2O_(mM),CaCl2/2H2O_(mM),CaSO4/2H2O_(mM),Na3C6H5O7/2H2O_(mM),Na2S2O3/5H2O_(mM),FeSO4/7H2O_(mM),CuSO4/5H2O_(mM),Na2MoO4/2H2O_(mM),ZuSO4/7H2O_(mM),Thiamine/HCl_(mM),Pyridoxine_(mM),FolicAcid_(mM),Riboflavin_(mM),H3BO3_(mM),AminobenzoicAcid_(mM)
Curve00212,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00213,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00214,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00215,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00216,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00259,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00260,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00261,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00262,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00263,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00264,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00295,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00296,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00297,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00298,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00299,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00300,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00337,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00338,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00339,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00340,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00341,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00342,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00343,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00344,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00345,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00346,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00347,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00348,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00397,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00398,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00399,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00400,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00401,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00402,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00403,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00404,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00405,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00406,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00407,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00408,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00457,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00458,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00459,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00460,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00461,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00462,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00463,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00464,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00465,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00466,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00467,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00468,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00517,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00518,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00519,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00520,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00521,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00522,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00523,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00524,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00525,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00526,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00527,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00528,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00577,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00578,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00579,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00580,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
Curve00581,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1.0e-5,0.001,0.0001,0.001,0.002,5.0e-5,0.0005,0.008,0.001
