label,K2HPO4_(mM),KH2PO4_(mM),Na2HPO4_(mM),Glucose_(mM),(NH4)2SO4_(mM),NH4Cl_(mM),Alanine_(mM),Arginine/HCl_(mM),Asparagine/H2O_(mM),AsparticAcid_(mM),Cystine/HCl/H2O_(mM),GlutamicAcid/HCl_(mM),Glutamine_(mM),Glycine_(mM),Histidine/HCl/H2O_(mM),Isoleucine_(mM),Leucine_(mM),Lysine/HCl_(mM),Methionine_(mM),Phenylalanine_(mM),Proline_(mM),Serine_(mM),Threonine_(mM),Tryptophan_(mM),Tyrosine_(mM),Valine_(mM),KCl_(mM),NaCl_(mM),MgSO4/7H2O_(mM),MgCl2/6H2O_(mM),CaCl2/2H2O_(mM),CaSO4/2H2O_(mM),Na3C6H5O7/2H2O_(mM),Na2S2O3/5H2O_(mM),FeSO4/7H2O_(mM),CuSO4/5H2O_(mM),Na2MoO4/2H2O_(mM),ZuSO4/7H2O_(mM),Thiamine/HCl_(mM),Pyridoxine_(mM),FolicAcid_(mM),Riboflavin_(mM),H3BO3_(mM),AminobenzoicAcid_(mM)
Cond00070,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00071,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.002,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00072,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00073,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2.0,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00074,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00075,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.002,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00076,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.2,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00077,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2.0,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00078,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00079,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.002,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00080,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.2,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00081,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2.0,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00082,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00083,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.002,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00084,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.2,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00085,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2.0,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00086,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00087,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.002,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00088,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.2,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00089,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2.0,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00090,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00091,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.002,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00092,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.2,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00093,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2.0,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00094,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00095,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.002,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00096,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.2,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00097,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2.0,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00098,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00099,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00100,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00101,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1.0,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00102,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.0,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00103,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.002,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00104,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.2,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00105,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,2.0,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00106,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.0,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00107,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00108,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,2.0,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00109,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,20.0,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00110,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.0,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00111,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.01,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00112,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,1.0,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00113,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,10.0,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00114,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.0002,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00115,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.01,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00116,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,1.0,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00117,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,10.0,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00118,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.0,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00119,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.01,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00120,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,1.0,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00121,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,10.0,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00122,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.0,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00123,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.001,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00124,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.1,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00125,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,1.0,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00126,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.0,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00127,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.0005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00128,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.05,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00129,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.5,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00130,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.0,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00131,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.05,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00132,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,5.0,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00133,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,50.0,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00134,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00135,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,5e-05,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00136,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00137,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.05,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00138,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.0,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00139,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.002,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00140,61.5,22.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.2,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
